"Rk" "Season" "Tm" "Lg" "G" "W" "L" "W/L%" "MP" "FG" "FGA" "2P" "2PA" "3P" "3PA" "FT" "FTA" "ORB" "DRB" "TRB" "AST" "STL" "BLK" "TOV" "PF" "PTS"
"68" 668 "1996-97" "MIL" "NBA" 82 33 49 0.402 240.6 36.2 76.9 32.2 65.6 4 11.2 19 25.7 11.6 27.6 39.2 19.6 7.7 4.2 15.7 23.1 95.3
"69" 669 "1996-97" "MIA*" "NBA" 82 61 21 0.744 241.5 34.4 76 26.1 53.3 8.3 22.7 17.7 24.7 11.7 29.3 41 21.2 7.9 5.4 15.9 23.4 94.8
"70" 670 "1996-97" "LAL*" "NBA" 82 56 26 0.683 243 36.8 81 30.1 62.7 6.7 18.3 19.7 28.4 13.3 29.4 42.8 22.5 9 7 14.9 22.2 100
"71" 671 "1996-97" "LAC*" "NBA" 82 36 46 0.439 243 36.5 81.7 30.7 65.3 5.8 16.3 18.5 25.3 13.3 27.3 40.7 20.3 8.9 5.4 16 24 97.2
"72" 672 "1996-97" "IND" "NBA" 82 39 43 0.476 243 34.8 76.3 29.5 62.5 5.2 13.8 20.6 28.5 12.5 29.1 41.7 21.3 7.1 4.8 16.3 24.1 95.4
"73" 673 "1996-97" "HOU*" "NBA" 82 57 25 0.695 242.1 37 79.1 28.9 56.6 8.2 22.4 18.3 24.3 11.3 31.3 42.6 24.5 8.4 4.2 16.6 19.6 100.6
"74" 674 "1996-97" "GSW" "NBA" 82 30 52 0.366 242.7 36.5 80.1 30.7 63.5 5.9 16.6 20.7 26.6 13.2 27.5 40.8 22.2 7.5 4.4 17.2 21.8 99.6
"75" 675 "1996-97" "DET*" "NBA" 82 54 28 0.659 241.8 34.5 74.3 27.4 56 7.1 18.3 18.1 24.3 10.5 28 38.4 19 7.7 3.5 12.7 20.1 94.2
"76" 676 "1996-97" "DEN" "NBA" 82 21 61 0.256 243 35.8 81.5 28 60.7 7.8 20.9 18.5 24.3 12.1 29.9 42 23 6.1 5.9 16.6 21.8 97.8
"77" 677 "1996-97" "DAL" "NBA" 82 24 58 0.293 241.5 34.3 78.7 29.1 62.6 5.2 16 16.8 23.4 12.7 27.6 40.3 20.3 8 4.3 16.1 21.9 90.6
"78" 678 "1996-97" "CLE" "NBA" 82 42 40 0.512 242.1 33 72.8 27.1 57.2 5.9 15.7 15.6 21.6 11.1 26.3 37.4 20.9 8 3.8 14.5 23 87.5
"79" 679 "1996-97" "CHI*" "NBA" 82 69 13 0.841 240.6 40 84.4 33.6 67.3 6.4 17.1 16.8 22.5 15.1 30 45.1 26.1 8.7 4 13.5 19.7 103.1
"80" 680 "1996-97" "CHH*" "NBA" 82 54 28 0.659 241.5 36.4 77.3 29.2 60.5 7.2 16.9 18.8 24.2 11.1 28 39.1 24.6 7.3 4.3 14.7 20.8 98.9
"81" 681 "1996-97" "BOS" "NBA" 82 15 67 0.183 242.7 37.4 85 31.7 68.7 5.7 16.2 20.1 26.8 13.4 26.7 40 21.9 9.9 3.8 16.4 23.4 100.6
"82" 682 "1996-97" "ATL*" "NBA" 82 56 26 0.683 241.5 34.3 76.9 26.3 54.5 8 22.4 18.2 23.8 12.5 28.7 41.1 19 8.5 5.2 15 19.4 94.8
"83" 683 "1995-96" "WSB" "NBA" 82 39 43 0.476 241.5 39 80.7 33 65.9 6 14.8 18.4 25.3 11.3 28.4 39.7 22.1 7.2 6.2 16.2 24.2 102.5
"84" 684 "1995-96" "VAN" "NBA" 82 15 67 0.183 242.4 33.8 79.1 29.3 65.3 4.5 13.8 17.6 24.4 11.7 26.5 38.1 20.8 8.9 4.1 16.4 22.6 89.8
"85" 685 "1995-96" "UTA*" "NBA" 82 55 27 0.671 241.2 38.2 78.3 33.6 65.9 4.6 12.4 21.6 28.1 12.1 28.9 41 26.1 8.1 5.1 14.8 25 102.5
"86" 686 "1995-96" "TOR" "NBA" 82 21 61 0.256 241.8 37.6 80.5 32.6 66.2 5 14.2 17.2 23.8 13.1 27 40 23.5 9.1 6 18.8 24.2 97.5
"87" 687 "1995-96" "SEA*" "NBA" 82 64 18 0.78 242.4 37.5 78.1 30.4 58.6 7.1 19.5 22.5 29.6 11.6 29.9 41.5 24.4 10.8 4.8 17.6 24 104.5
"88" 688 "1995-96" "SAS*" "NBA" 82 59 23 0.72 241.2 38.4 80.5 32.1 64.4 6.3 16.1 20.3 27.6 11.4 31.5 43 24.9 7.9 6.5 14.6 22.2 103.4
"89" 689 "1995-96" "SAC*" "NBA" 82 39 43 0.476 240.9 36.2 79.2 30.6 64.6 5.6 14.6 21.5 29.4 13.6 28.6 42.2 22.3 7.8 5.3 17.6 26 99.5
"90" 690 "1995-96" "POR*" "NBA" 82 44 38 0.537 242.7 37.4 81.6 31.5 65 5.9 16.6 18.7 28.3 14.1 31.4 45.6 21.5 7.2 5.1 16.8 22.7 99.3
"91" 691 "1995-96" "PHO*" "NBA" 82 41 41 0.5 243.4 38.5 81.4 34.5 69.4 4 12 23.3 30.1 12.3 30.5 42.8 24.4 7.6 4 14.7 21.7 104.3
"92" 692 "1995-96" "PHI" "NBA" 82 18 64 0.22 240.6 34.1 78.3 28.1 60.7 6 17.5 20.3 27.6 12.6 26.4 38.9 19.9 7.8 5.1 17.2 21.7 94.5
"93" 693 "1995-96" "ORL*" "NBA" 82 60 22 0.732 242.1 39.1 81 31.5 60.9 7.6 20.1 18.8 27.2 11.8 29.3 41.1 25.4 8.1 5 14.1 20.8 104.5
"94" 694 "1995-96" "NYK*" "NBA" 82 47 35 0.573 241.8 36.6 77.8 30.7 62.2 5.9 15.7 18 23.8 10.1 29.9 40 22.2 7.9 4.6 15.5 22.7 97.2
"95" 695 "1995-96" "NJN" "NBA" 82 30 52 0.366 242.7 35.1 82.3 32.1 73.2 3 9.1 20.4 27.4 16.5 30.5 47 21.4 7.6 7 16.8 22.9 93.7
"96" 696 "1995-96" "MIN" "NBA" 82 26 56 0.317 241.2 36.3 79 32.9 68.6 3.4 10.5 21.9 28.2 12 27.7 39.7 22.8 7.9 5.9 17.4 24.3 97.9
"97" 697 "1995-96" "MIL" "NBA" 82 25 57 0.305 240.6 37 79.1 32.6 66.3 4.4 12.9 17.2 23.3 11.9 26.4 38.3 21.4 7.1 3.7 15.8 23.7 95.6
"98" 698 "1995-96" "MIA*" "NBA" 82 42 40 0.512 241.2 35.4 77.4 28.7 59.6 6.7 17.8 18.9 26.7 12.2 30.4 42.6 21.4 7 5.4 17 26.3 96.5
"99" 699 "1995-96" "LAL*" "NBA" 82 53 29 0.646 240 39.2 81.8 33.4 65.2 5.8 16.6 18.6 25 12.1 28.1 40.2 25.4 8.8 6.3 14.2 20.8 102.9
"100" 700 "1995-96" "LAC" "NBA" 82 29 53 0.354 240.6 38.1 80.7 31.9 64 6.2 16.8 17 24.2 11.9 26.7 38.6 20.4 8.6 5 16.5 24.5 99.4
"1" 701 "1995-96" "IND*" "NBA" 82 52 30 0.634 240.9 36.3 75.7 31.9 63.8 4.4 11.9 22.2 29.5 12.3 27.6 39.9 23.4 7.1 3.9 16.3 24.8 99.3
"2" 702 "1995-96" "HOU*" "NBA" 82 48 34 0.585 241.5 37.5 81 29.8 59.5 7.8 21.5 19.6 25.7 11.2 29.9 41.1 24.2 7.9 5.8 15.2 21.4 102.5
"3" 703 "1995-96" "GSW" "NBA" 82 36 46 0.439 240.9 37.3 81.7 31.8 67.1 5.5 14.6 21.6 28.5 14.3 27.9 42.2 23 8.6 5.7 16.4 22.4 101.6
"4" 704 "1995-96" "DET*" "NBA" 82 46 36 0.561 241.8 34.3 74.7 27.6 58.2 6.6 16.5 20.2 26.9 10.8 29.8 40.5 19.6 6.2 4.3 14.8 23.8 95.4
"5" 705 "1995-96" "DEN" "NBA" 82 35 47 0.427 241.8 36.6 81.2 31.8 67.2 4.8 14 19.7 26.5 12.9 30.3 43.2 22.6 6.4 7.3 15.4 23 97.7
"6" 706 "1995-96" "DAL" "NBA" 82 26 56 0.317 243 38.1 90.6 29.1 65.8 9 24.9 17.4 24.1 17.2 29 46.2 23.3 7.8 4.2 15.5 22.4 102.5
"7" 707 "1995-96" "CLE*" "NBA" 82 47 35 0.573 241.8 33.7 73.1 26.4 53.9 7.3 19.3 16.5 21.6 10.6 25.1 35.6 22.2 8.2 4.1 13.1 20.5 91.1
"8" 708 "1995-96" "CHI*" "NBA" 82 72 10 0.878 240.6 40.2 84 33.5 67.6 6.6 16.5 18.2 24.4 15.2 29.4 44.6 24.8 9.1 4.2 14.3 22 105.2
"9" 709 "1995-96" "CHH" "NBA" 82 41 41 0.5 242.4 37.9 80.7 30.8 62.2 7.1 18.5 19.9 25.8 12 27.5 39.5 23.3 7.1 3.4 15.1 22.1 102.8
"10" 710 "1995-96" "BOS" "NBA" 82 33 49 0.402 242.7 38.6 84.7 32 66.9 6.6 17.7 19.9 27.9 12.8 29.6 42.4 21.9 8 5 15.9 24.9 103.6
"11" 711 "1995-96" "ATL*" "NBA" 82 46 36 0.561 240.6 36.4 81.3 29.5 61.8 6.9 19.5 18.6 24.5 14.4 26.2 40.6 19.6 9.4 3.9 15 20.9 98.3
"12" 712 "1994-95" "WSB" "NBA" 82 21 61 0.256 242.1 38.7 84.1 33.5 68.7 5.3 15.4 17.8 24.5 12.7 27.1 39.8 21.3 7.9 4.9 15.9 23.8 100.5
"13" 713 "1994-95" "UTA*" "NBA" 82 60 22 0.732 241.2 39.5 77.3 35.9 67.5 3.7 9.8 23.6 30.3 10.7 29.4 40.1 27.5 9.2 4.8 15.7 24.9 106.4
"14" 714 "1994-95" "SEA*" "NBA" 82 57 25 0.695 241.8 40.4 82.2 34.4 66.3 6 15.9 23.7 31.3 13 28.5 41.5 25.8 11.2 4.8 15.8 25.2 110.4
"15" 715 "1994-95" "SAS*" "NBA" 82 62 20 0.756 242.1 39.5 81.5 34.2 67.4 5.3 14.1 22.4 30.3 12.5 32.5 45 23.4 8 5.6 15.2 22.8 106.6
"16" 716 "1994-95" "SAC" "NBA" 82 39 43 0.476 242.1 36.9 78.8 32.5 66.2 4.4 12.6 20.1 28.3 13.1 28.4 41.4 22.2 7.9 5.6 17.7 24.9 98.2
"17" 717 "1994-95" "POR*" "NBA" 82 44 38 0.537 240.3 39.2 87 33.6 71.6 5.6 15.4 19 27.2 16.5 29.8 46.3 22.5 8.1 5.7 14.8 24.7 103.1
"18" 718 "1994-95" "PHO*" "NBA" 82 59 23 0.72 241.8 40.9 85 33.8 65.6 7.1 19.3 21.7 28.7 12.5 29.3 41.8 26.8 8.4 3.8 14.2 22.4 110.6
"19" 719 "1994-95" "PHI" "NBA" 82 24 58 0.293 241.5 36 80.2 31.6 68.8 4.3 11.4 19.1 25.9 13.5 27.2 40.7 19.1 7.8 7 16.5 22.4 95.4
"20" 720 "1994-95" "ORL*" "NBA" 82 57 25 0.695 243 42.2 84.1 35.8 66.9 6.4 17.2 20.1 30.1 14 30 44 27.8 8.2 6 15.8 21 110.9
"21" 721 "1994-95" "NYK*" "NBA" 82 55 27 0.671 241.2 36.4 78 29.9 60.3 6.5 17.6 18.9 25.8 11.3 30.2 41.5 25.1 7.2 4.7 15.9 25.6 98.2
"22" 722 "1994-95" "NJN" "NBA" 82 30 52 0.366 242.4 35.8 82.2 30.8 66.4 5 15.8 21.3 28.1 14.8 31.3 46.1 23 6.6 6.7 15.9 22.5 98.1
"23" 723 "1994-95" "MIN" "NBA" 82 21 61 0.256 241.2 34 75.8 30.2 63.5 3.9 12.4 22.2 28.7 10.8 25.5 36.3 21.7 7.4 4.9 17.1 25.3 94.2
"24" 724 "1994-95" "MIL" "NBA" 82 34 48 0.415 242.1 36.9 80.3 30.8 63.9 6 16.5 19.6 27.5 13 26.7 39.6 21.2 8.2 4.4 17 22.7 99.3
"25" 725 "1994-95" "MIA" "NBA" 82 32 50 0.39 241.5 38.3 82.2 33 67.8 5.3 14.4 19.1 26 13.3 27.7 41 21.7 8.1 3.6 15.7 24.4 101.1
"26" 726 "1994-95" "LAL*" "NBA" 82 48 34 0.585 242.7 40 86.4 33.6 68.2 6.4 18.2 18.6 25.3 13.7 28.2 42 25.3 9.1 6.9 15.2 23.6 105.1
"27" 727 "1994-95" "LAC" "NBA" 82 17 65 0.207 242.4 37.3 84 33.3 71.2 4 12.8 18 25.4 13 25.3 38.3 22 9.6 5.3 16.3 26.2 96.7
"28" 728 "1994-95" "IND*" "NBA" 82 52 30 0.634 241.2 36.4 76.2 31.8 64.2 4.6 12 21.9 29.1 12.8 27.9 40.7 22.9 8.6 4.4 16.3 23.6 99.2
"29" 729 "1994-95" "HOU*" "NBA" 82 47 35 0.573 240.6 38.5 80.2 30.6 58.8 7.9 21.4 18.6 24.9 10.7 29.8 40.5 25.1 8.8 6.3 16.1 20.9 103.5
"30" 730 "1994-95" "GSW" "NBA" 82 26 56 0.317 242.7 39.2 83.8 32.6 64.3 6.7 19.5 20.6 29.2 13.4 28.9 42.3 24.6 7.9 4.8 18.3 22 105.7
"31" 731 "1994-95" "DET" "NBA" 82 28 54 0.341 240.6 37.3 80.9 31.3 63.9 6 17 17.5 23.7 11.7 26.9 38.6 22.8 8.6 5.1 16.1 26.2 98.2
"32" 732 "1994-95" "DEN*" "NBA" 82 41 41 0.5 243.7 37.8 78.8 32.7 64.6 5 14.1 20.7 28.1 12.7 29.3 42 22.4 8 7.1 16.8 25.2 101.3
"33" 733 "1994-95" "DAL" "NBA" 82 36 46 0.439 243 39.4 89.5 34.6 74.9 4.7 14.6 19.8 27 18.5 29.7 48.1 23.7 7.1 4.2 16.4 22.1 103.2
"34" 734 "1994-95" "CLE*" "NBA" 82 43 39 0.524 243 33.6 76.3 28.8 63.7 4.9 12.6 18.4 24.2 12.7 27.3 40 20.4 7.7 4.3 14.3 20.7 90.5
"35" 735 "1994-95" "CHI*" "NBA" 82 47 35 0.573 241.8 38.9 81.8 33.5 67.4 5.4 14.5 18.3 25.2 13.5 28 41.5 24 9.7 4.3 15.8 23.9 101.5
"36" 736 "1994-95" "CHH*" "NBA" 82 50 32 0.61 241.5 37.2 78.5 30.4 61.3 6.8 17.2 19.4 24.9 10.1 29.2 39.4 25.3 7.6 4.9 14.9 20.5 100.6
"37" 737 "1994-95" "BOS*" "NBA" 82 35 47 0.427 241.5 38.8 83.5 34.4 71.5 4.4 12 20.8 27.7 14.1 28.3 42.4 21.7 7.5 4.4 15.9 24.1 102.8
"38" 738 "1994-95" "ATL*" "NBA" 82 42 40 0.512 242.1 36.4 81.5 29.8 62.2 6.6 19.3 17.2 23.8 13.5 27.7 41.2 21.4 9 5 14.9 22 96.6
"39" 739 "1993-94" "WSB" "NBA" 82 24 58 0.293 240.3 39 83.2 36.3 74.2 2.7 9.1 19.7 26.4 13.1 26.7 39.8 22.2 8.5 3.9 17.1 20.9 100.4
"40" 740 "1993-94" "UTA*" "NBA" 82 53 29 0.646 241.8 39.1 82.1 36.9 75.2 2.2 6.8 21.5 29 12.9 29.1 42 26.6 9.2 4.4 14.5 24.2 101.9
"41" 741 "1993-94" "SEA*" "NBA" 82 63 19 0.768 240.6 40.7 84.2 37.8 75.4 3 8.8 21.6 29 14 27.2 41.2 25.8 12.8 4.5 15.4 23.3 105.9
"42" 742 "1993-94" "SAS*" "NBA" 82 55 27 0.671 241.2 38.8 81.6 35.7 72.9 3 8.7 19.5 26.2 14.5 31.7 46.2 23.1 6.8 5.5 14.6 20.3 100
"43" 743 "1993-94" "SAC" "NBA" 82 28 54 0.341 240.9 38.8 85.7 35.6 76.8 3.1 8.9 20.4 28 13.7 28.6 42.3 24.7 8.2 4.3 16.3 24.1 101.1
"44" 744 "1993-94" "POR*" "NBA" 82 47 35 0.573 240.9 41.1 90.6 37.8 81.2 3.3 9.4 21.7 29.2 15.9 30 45.9 25.2 9.1 5 14.8 22.3 107.3
"45" 745 "1993-94" "PHO*" "NBA" 82 56 26 0.683 240.3 41.8 86.3 37.6 73.6 4.2 12.7 20.4 28.1 14.9 29.9 44.8 27.6 9.1 5.6 15.9 20 108.2
"46" 746 "1993-94" "PHI" "NBA" 82 25 57 0.305 241.5 37.8 83.2 34 71.7 3.9 11.5 18.4 25.8 12.3 29.2 41.5 22.3 8.1 6.4 16.7 18.1 98
"47" 747 "1993-94" "ORL*" "NBA" 82 50 32 0.61 240.6 40.7 83.9 35.9 70.1 4.8 13.9 19.4 28.6 14.4 28.7 43.1 25.2 8.3 5.6 16.2 20.9 105.7
"48" 748 "1993-94" "NYK*" "NBA" 82 57 25 0.695 240.9 37.8 82.1 33.9 71.1 3.9 11.1 19.1 25.6 14.3 31 45.3 25.2 9.2 4.7 16.6 24.4 98.5
"49" 749 "1993-94" "NJN*" "NBA" 82 45 37 0.549 241.8 38.6 86.8 35.9 78.4 2.7 8.3 23.2 30.4 15.9 31.2 47 23.2 8.5 7 14.6 20.6 103.2
"50" 750 "1993-94" "MIN" "NBA" 82 20 62 0.244 240.6 36.4 79.7 34.2 72.9 2.2 6.8 21.7 28.1 12.1 28.6 40.6 24 7.3 5.4 18 24.6 96.7
"51" 751 "1993-94" "MIL" "NBA" 82 20 62 0.244 240.3 37.1 83 33.1 70.6 4 12.4 18.7 26.6 13.7 26.3 40 23.7 9.8 5 16.4 22.2 96.9
"52" 752 "1993-94" "MIA*" "NBA" 82 42 40 0.512 241.5 39 84.1 34.9 71.9 4.1 12.2 21.3 27.1 15.1 29.4 44.4 22.6 7.8 4.6 16 24.7 103.4
"53" 753 "1993-94" "LAL" "NBA" 82 33 49 0.402 240.9 40.1 89.2 37.2 79.4 2.9 9.8 17.2 24 15.4 26.9 42.2 24.2 9.2 5.6 14.6 22.9 100.4
"54" 754 "1993-94" "LAC" "NBA" 82 27 55 0.329 241.2 40.8 87.4 37.7 77.2 3.1 10.1 18.4 26 13.7 29.4 43 26.5 9.8 5.1 18 21.6 103
"55" 755 "1993-94" "IND*" "NBA" 82 47 35 0.573 240.9 38.6 79.5 36.4 73.4 2.2 6.1 21.5 29.1 13.8 29.4 43.2 25.1 8.6 5.6 17.6 24.1 101
"56" 756 "1993-94" "HOU*" "NBA" 82 58 24 0.707 241.2 39 82.1 33.8 66.4 5.2 15.7 17.9 24.1 11.3 31.9 43.2 25.5 8.7 5.9 16.3 20.1 101.1
"57" 757 "1993-94" "GSW*" "NBA" 82 50 32 0.61 241.2 42.8 87.1 39.3 76.7 3.5 10.5 18.6 28.1 14.4 29.2 43.6 26.8 9.8 6.2 17.5 21.8 107.9
"58" 758 "1993-94" "DET" "NBA" 82 20 62 0.244 240.6 38.6 85.6 34.3 72.9 4.4 12.7 15.3 20.9 12.5 28.3 40.8 21.5 7.3 3.8 15.1 23.6 96.9
"59" 759 "1993-94" "DEN*" "NBA" 82 42 40 0.512 240.9 38.5 82.7 36.4 75.4 2.1 7.3 21.2 29.5 13.5 31.2 44.7 21.5 8.3 8.4 17.3 23.5 100.3
"60" 760 "1993-94" "DAL" "NBA" 82 13 69 0.159 240.6 37.3 86.2 34.3 76.8 2.9 9.4 17.7 23.7 15.5 26.2 41.7 19.9 9.4 3.6 17 24.5 95.1
"61" 761 "1993-94" "CLE*" "NBA" 82 47 35 0.573 242.1 38.2 82.1 34.6 72.2 3.6 9.9 21.2 27.5 13.3 28.7 42 25 8.6 5.2 13.9 20.7 101.2
"62" 762 "1993-94" "CHI*" "NBA" 82 55 27 0.671 241.2 39.6 83.1 36.7 75.1 2.8 8 16 22.7 13.9 29.2 43.1 25.6 9 4.3 15.9 21.3 98
"63" 763 "1993-94" "CHH" "NBA" 82 41 41 0.5 241.8 41.2 86.6 37.1 75.4 4.1 11.2 19.9 26 12.4 30.2 42.6 27 8.8 4.8 15.4 21.3 106.5
"64" 764 "1993-94" "BOS" "NBA" 82 32 50 0.39 242.7 40.6 86.1 39 80.2 1.7 5.8 17.8 24.4 12.6 29 41.7 23.5 8.2 5.4 15.1 22.5 100.8
"65" 765 "1993-94" "ATL*" "NBA" 82 57 25 0.695 240.9 39.6 85.8 36.3 75.7 3.3 10.1 19 25.2 15.2 29.5 44.8 25.1 11.2 5.5 15.3 19.8 101.4
"66" 766 "1992-93" "WSB" "NBA" 82 22 60 0.268 241.5 40.3 86.2 38.1 79.1 2.1 7 19.2 25.7 12.6 28.3 40.8 25.7 8.2 4.4 16.1 21.9 101.9
"67" 767 "1992-93" "UTA*" "NBA" 82 47 35 0.573 240.9 40.7 83.3 39.1 78.2 1.6 5 23.3 30.4 12.7 30 42.7 26.5 9.1 4.2 15.5 24 106.2
"68" 768 "1992-93" "SEA*" "NBA" 82 55 27 0.671 241.2 42.4 87.1 39.7 79.6 2.7 7.4 21 27.5 14.9 27.5 42.4 23.2 11.5 5 15.5 24 108.3
"69" 769 "1992-93" "SAS*" "NBA" 82 49 33 0.598 242.1 40.4 82.5 37.5 74 2.9 8.4 21.9 28.6 11.2 31 42.2 24.5 7.1 6.3 15 22.5 105.5
"70" 770 "1992-93" "SAC" "NBA" 82 25 57 0.305 241.2 41 88.6 37.8 79 3.2 9.6 22.7 29.8 13.9 27.8 41.7 25.3 9.4 4.2 16.6 25.4 107.9
"71" 771 "1992-93" "POR*" "NBA" 82 51 31 0.622 242.7 41 89.5 37.6 79.3 3.4 10.3 23.2 31.1 15 30.6 45.5 24 9.4 5.2 14.8 23.1 108.5
"72" 772 "1992-93" "PHO*" "NBA" 82 62 20 0.756 240.6 42.6 86.5 37.8 73.1 4.9 13.4 23.3 31 13.9 30.6 44.5 25.5 9.2 5.5 16.6 21.2 113.4
"73" 773 "1992-93" "PHI" "NBA" 82 26 56 0.317 243 39.3 86.3 35.3 74.8 4 11.5 21.7 27.5 12.6 29.6 42.2 24.9 8.2 6.9 16.6 19.6 104.3
"74" 774 "1992-93" "ORL" "NBA" 82 41 41 0.5 242.4 39.7 81.8 35.9 71 3.9 10.8 22.2 30.4 12.7 31.3 44 23.8 6.6 5.7 17.4 23.5 105.5
"75" 775 "1992-93" "NYK*" "NBA" 82 60 22 0.732 243 39.1 84.1 36.8 76.8 2.4 7.4 20.9 28.2 14 32.4 46.5 25.9 8.3 4.5 15.8 25.7 101.6
"76" 776 "1992-93" "NJN*" "NBA" 82 43 39 0.524 241.2 39.9 86.4 38 80.4 1.9 6 21.1 27.5 15.7 30.6 46.3 22.8 8.5 6.4 16.5 23.1 102.8
"77" 777 "1992-93" "MIN" "NBA" 82 19 63 0.232 242.1 37.1 79.6 35.1 72.7 2 6.9 21.9 27.4 11.5 26.9 38.3 24.4 7.9 5.5 17.3 24.7 98.1
"78" 778 "1992-93" "MIL" "NBA" 82 28 54 0.341 240.6 39.9 84.4 36 73 3.8 11.4 18.8 25.4 12.8 25.8 38.6 25.4 10.5 4.8 16.6 24.1 102.3
"79" 779 "1992-93" "MIA" "NBA" 82 36 46 0.439 244 38.1 83.5 34.1 72.1 4.1 11.5 23.3 30.2 13.8 29.1 42.9 20.6 7.4 4.3 15.7 24.5 103.6
"80" 780 "1992-93" "LAL*" "NBA" 82 39 43 0.476 241.8 40.4 85.3 38.1 77.7 2.3 7.6 21.2 28.1 13.5 27.9 41.4 24.5 9.5 5.3 15.4 21.7 104.2
"81" 781 "1992-93" "LAC*" "NBA" 82 41 41 0.5 241.5 43.2 89.4 41.6 83.4 1.6 6 19 26.5 14.4 28.8 43.2 27.3 10.3 6 16.3 23.4 107.1
"82" 782 "1992-93" "IND*" "NBA" 82 41 41 0.5 240.9 41.1 85.6 38 76 3.1 9.6 22.4 29.3 14.9 29.9 44.8 26.1 7.5 4.9 15.3 24.9 107.8
"83" 783 "1992-93" "HOU*" "NBA" 82 55 27 0.671 241.2 40 82.2 35.3 69.2 4.7 13.1 19.3 25.5 12 30.9 42.9 25.8 8.3 6.6 15.8 20.7 104
"84" 784 "1992-93" "GSW" "NBA" 82 34 48 0.415 242.7 42.4 88 38.7 77.6 3.6 10.4 21.6 30.1 14.9 29.1 43.9 24.5 8.5 4.7 17.7 25.1 109.9
"85" 785 "1992-93" "DET" "NBA" 82 40 42 0.488 241.2 39.8 87.9 36.3 76.9 3.6 11.1 17.4 23.9 15.8 28.2 44 23.7 7.1 3 14 21.3 100.6
"86" 786 "1992-93" "DEN" "NBA" 82 36 46 0.439 241.8 40.9 88.8 39.2 83.3 1.7 5.5 21.8 28.8 15.4 31.3 46.7 21.2 7.9 6.9 17.2 24.9 105.2
"87" 787 "1992-93" "DAL" "NBA" 82 11 71 0.134 240.6 38.6 88.7 35.1 78.5 3.5 10.2 18.7 26.5 15 27.6 42.7 20.5 7.9 4.3 17.8 28.1 99.3
"88" 788 "1992-93" "CLE*" "NBA" 82 54 28 0.659 241.8 41.8 84 38.3 74.9 3.5 9 20.7 25.8 11.3 30.4 41.8 28.6 7.5 6.5 13.7 19.3 107.7
"89" 789 "1992-93" "CHI*" "NBA" 82 57 25 0.695 241.8 42.4 87.9 39.4 79.7 3 8.2 17.5 23.8 15.7 27.8 43.6 26 9.5 5 13.5 22 105.2
"90" 790 "1992-93" "CHH*" "NBA" 82 44 38 0.537 240.9 42.8 87.9 40.7 81.4 2.1 6.5 22.3 29 13.4 30.6 43.9 26.4 7.8 5.8 16.2 21.8 110.1
"91" 791 "1992-93" "BOS*" "NBA" 82 48 34 0.585 241.2 42.1 86.5 40.8 81.8 1.3 4.7 18.1 23.3 13.1 29.7 42.8 24.4 7.9 5.6 14.3 22.7 103.7
"92" 792 "1992-93" "ATL*" "NBA" 82 43 39 0.524 241.8 41.4 88.7 36.7 75.6 4.7 13.1 20.1 27.1 15.7 28.6 44.3 25.4 9.8 3.4 16.3 22 107.5
"93" 793 "1991-92" "WSB" "NBA" 82 25 57 0.305 242.1 41 89 39.2 82.5 1.8 6.5 18.5 23.9 13 28.6 41.6 24.5 8.7 5.1 15.3 22.6 102.4
"94" 794 "1991-92" "UTA*" "NBA" 82 55 27 0.671 242.4 41.2 83.7 39.3 78.1 1.9 5.6 23.9 30.4 13.4 31 44.4 26.7 8.7 5.5 15.4 21.3 108.3
"95" 795 "1991-92" "SEA*" "NBA" 82 47 35 0.573 242.1 41.2 86.9 38.7 79 2.5 7.9 21.6 27.6 15.6 27.5 43.2 22.9 9.5 5.5 16.1 23.8 106.5
"96" 796 "1991-92" "SAS*" "NBA" 82 47 35 0.573 241.2 41.2 86.5 39.7 81.5 1.4 4.9 20.1 27.4 15 31.1 46.1 24.5 8.9 7.4 16 21.9 104
"97" 797 "1991-92" "SAC" "NBA" 82 29 53 0.354 241.8 40.8 87.7 37.9 79.4 2.9 8.2 19.7 26.4 12.9 28.7 41.6 23.9 8.9 7.5 16.6 21.5 104.3
"98" 798 "1991-92" "POR*" "NBA" 82 57 25 0.695 242.4 42.4 89.7 38.4 78.1 4 11.5 22.7 30 15.8 31.1 46.9 25.2 9.2 5 16.2 24.2 111.4
"99" 799 "1991-92" "PHO*" "NBA" 82 53 29 0.646 241.5 43.3 88 40.6 80.8 2.8 7.3 22.7 29.2 13.3 31.2 44.5 26.9 8.2 7.1 15.1 22.6 112.1
"100" 800 "1991-92" "PHI" "NBA" 82 35 47 0.427 240.9 38.9 82.5 36.1 74.2 2.8 8.3 21.4 27.6 12.9 28.2 41.1 21.4 8.4 5.9 15.1 19.3 101.9
"1" 801 "1991-92" "MIN" "NBA" 82 15 67 0.183 241.5 41 89.5 39.5 84.7 1.5 4.8 16.8 22.6 14.2 26.4 40.7 24.7 7.5 6.4 14.1 22.8 100.5
"2" 802 "1991-92" "NJN*" "NBA" 82 40 42 0.488 241.2 42.4 92.4 39.6 84.3 2.7 8.2 17.9 24.5 18.4 29.2 47.6 23.6 9 7.5 17 22.4 105.4
"3" 803 "1991-92" "MIA*" "NBA" 82 38 44 0.463 241.8 39.7 86.1 36.6 77 3.1 9.2 22.4 28.4 14.5 28.9 43.3 21.3 8.2 4.5 16.8 22.2 105
